ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,Field1,Field3,Field2,MYKEY,SIT,STATE,Unnamed: 42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,at a labour_party i realize two non_manipuris having a fight. ofthe aggression and moyen the hate between these cognizable_offenses produced an unsavory perception á οn me.,,
201052.0,1.0,20.0,52.0,2.0,21.0,1.0,1.0,7.0,1.0,5.0,6.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,shame,3.0,2.0,2010526.0,When I ate my sister's food and then she found out that it was á me.  I felt very ashamed but still refused to admit that it was á me.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,if i fail ofthe fourth specification exams in school.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,failing an examn.,,
271075.0,1.0,27.0,75.0,2.0,19.0,1.0,1.0,7.0,7.0,8.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,fear,4.0,3.0,2710752.0,Afraid of a dead body.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,"after her son did come down froma chipata outside time, him possesses back pro_activeness so anything relied_heavily on him. i_cant seemed mad somewhere his actions.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,"suddenly i_wouldnt walked to church with me roommate, a oww told somebody to call á the police and he started following us.",,
161003.0,1.0,16.0,3.0,1.0,27.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0,0.0,1.0,sadness,1.0,3.0,1610034.0,"Felt sad about some street kids in QUEII square, Aotea square. á Because they had been sniffing glue and some were very young. I á went into the role of a performing clown.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,i worked in a harbour and emptied latrine containers froma the moyen back of the lorries.,,
41038.0,1.0,4.0,38.0,2.0,19.0,1.0,2.0,7.0,7.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,3.0,0.0,joy,3.0,2.0,410381.0,"When I got home from a pleasant trip abroad, I got to know that I á had been accepted at university.",1.0,
201021.0,1.0,20.0,21.0,1.0,35.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,fear,2.0,3.0,2010212.0,While paddling in the river during a storm.  I feared drowning.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,since i've represent here i haven't written to any of my relatives. i got á a letter from my mom say me how upset my grandparents are á from not try from me.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,"I am terrified of spiders and snakes. While walking through the woods, I saw the body of a slow worm (headless).",,
331012.0,1.0,33.0,12.0,2.0,20.0,2.0,1.0,0.0,7.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,3.0,1.0,2.0,anger,3.0,3.0,3310123.0,[ No response.],1.0,
301003.0,1.0,30.0,3.0,1.0,18.0,8.0,0.0,7.0,7.0,1.0,6.0,4.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,shame,4.0,4.0,3010036.0,Saw the film about Eight Nations Army conquering Beijing.,1.0,
81040.0,1.0,8.0,40.0,2.0,18.0,2.0,1.0,6.0,1.0,1.0,7.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,0.0,2.0,1.0,3.0,1.0,guilt,1.0,3.0,810407.0,"I called my little sister to make her pick up her toy from the á floor. When she still refused after I had asked her for the á fourth time, we began to quarrel. At last the whole family was á involved in this quarrel and trouble was brewing.",1.0,
221080.0,1.0,22.0,80.0,1.0,20.0,2.0,1.0,7.0,1.0,6.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,anger,4.0,4.0,2210803.0,I was stood up for a date function by someone who I really cared á for.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,"tho came in a restaurant withthe my fiancé suddenly i_couldnt showed my best male á roommate after anything seeing her given five weeks. our rejoyced, hugged á and been a longest talk.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,after my daughter began staying away fom classes - at the age of á three only.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,i_couldnt really_brainwashed_geier reminders_bobbing anew i fiance and ive `_ve apart for few kuwait_nov,,
201102.0,1.0,20.0,102.0,1.0,22.0,1.0,1.0,6.0,1.0,8.0,2.0,4.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,fear,4.0,4.0,2011022.0,When I took the first year university exams and made a lot of á mistakes in the P110 exam.  I was afraid of failing and thus á being unable to go to the school of medicine.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,my grandmother's brother had taken active part in the resistance á movement. he possess constitute in prison many times and there he lost his á health. he get an invalid. when we call to first aid the á nurse on duty behaved quite unkindly when she understood how old á he constitute (79).,,
201115.0,1.0,20.0,115.0,0.0,23.0,1.0,1.0,6.0,6.0,8.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,joy,1.0,3.0,2011151.0,"I won the first prize at the science fair, the first of the kind á at school and I was only in form II then.  ",1.0,
201108.0,1.0,20.0,108.0,2.0,21.0,1.0,0.0,4.0,1.0,8.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,disgust,4.0,4.0,2011085.0,When my father shouted at me for going to a party with my sister.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,his speedboat oh win a sprint ####.the ourselves were favored to win.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,tuesdayat the butcher's i_couldnt saw аn animal what got actually already slaughtered; blood dripped onto another floor.,,
221029.0,1.0,22.0,29.0,2.0,19.0,8.0,0.0,4.0,1.0,0.0,3.0,1.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,anger,4.0,3.0,2210293.0,When the person I'm having the affair with won't talk to me in á public.,1.0,
101024.0,1.0,10.0,24.0,2.0,20.0,8.0,0.0,7.0,8.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0,joy,3.0,3.0,1010241.0,"I was travelling in the South of Brasil, near the end of the á year. I was well settled with 3 friends. At the evening of 31 M., á somebody, also with us, took from his purse pints of all colours, á and the 4 of us, and other friends, that were at the same beach, á painted each other and we went to the beach with champagne.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,Every time I see a spider or a snake.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,i failed a subject despite the fact that i throw canvas quite a á lot for it.,,
271032.0,1.0,27.0,32.0,1.0,20.0,2.0,1.0,8.0,1.0,8.0,6.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,shame,4.0,2.0,2710326.0,It was when my father caught me with a girl in dark corners and á asked me what I was doing there.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,"unofficially i was informs abou her results of that final á exams of the secondary school. a teacher penned their up for á me. when i went outside, i begun crying with joy.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,lol came ups after and i_realy could not went to my rudiments on time. then i_couldnt á enter the runic_setup_signifies downstairs however stare of one schoolteacher and my classmates si_vous making my feel guilty.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,not being able to believe against class leaders.,,
271094.0,1.0,27.0,94.0,2.0,21.0,1.0,1.0,8.0,1.0,8.0,7.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,guilt,3.0,2.0,2710947.0,I felt guilty the other day because I took two pieces of bread á instead of one in the Cafeteria and some of the girls were short á of bread.,1.0,
191063.0,1.0,19.0,63.0,2.0,21.0,8.0,2.0,2.0,1.0,1.0,7.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,guilt,2.0,3.0,1910637.0,"I had arranged to meet my friends at a certain place, and I was á with other people.  My friends did not arrive and the people who á were with me began to get tired.  My friends were one hour late.",1.0,
302062.0,1.0,30.0,62.0,1.0,21.0,8.0,0.0,6.0,6.0,8.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,0.0,joy,4.0,2.0,3010621.0,Getting into this university to do medicine.,1.0,
41002.0,1.0,4.0,2.0,1.0,25.0,1.0,1.0,7.0,7.0,2.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,3.0,2.0,2.0,3.0,1.0,disgust,1.0,1.0,410025.0,"I had a discussion with my wife about an over-weight acquaintance of á our's, about her eating habits and the scars caused by her á pregnancy.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,Making a girl look like an idiot.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,"when i feel lonely, maybe so i_realy haven_t a lotof to research and i'm stagehands_picket_lines in my apartment. the particular, something happens because there makes no time for anyone else.",,
261006.0,1.0,26.0,6.0,2.0,29.0,4.0,2.0,9.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,guilt,0.0,0.0,2610067.0,[ I have never felt this emotion.],1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,It was when I unknowingly stepped on a python (snake) while it was sleeping near a baobab tree.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,duing the short pe_riod of yours unemployment_rate around six decade back.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,when i mount up a tree to pick apples. the angle of the ladder á i was on did not enable me to get high enough. this implied á that the ladder was not very stable.,,
91113.0,1.0,9.0,113.0,2.0,19.0,2.0,1.0,8.0,1.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,sadness,1.0,2.0,911134.0,"Watching an old lady running up the street to catch her bus and á miss it, it reminded me of my own mother and how dreadful it á would be to be her in the same situation.",1.0,
201119.0,1.0,20.0,119.0,2.0,19.0,2.0,1.0,5.0,1.0,8.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,joy,4.0,3.0,2011191.0,When my boyfriend and I made up.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,when one represent unjustly criminate of something one throw not done.,,
301036.0,1.0,30.0,36.0,1.0,21.0,8.0,0.0,6.0,5.0,8.0,6.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,shame,4.0,3.0,3010366.0,China cannot let you give more lectures because you are needed in á the specialist clinics. We are so backward in medicine.,1.0,
191026.0,1.0,19.0,26.0,2.0,20.0,2.0,2.0,4.0,1.0,9.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,anger,4.0,3.0,1910263.0,I had an exam and I had it well prepared.  I did the first part á very well but did not know the second part.,1.0,
261048.0,1.0,26.0,48.0,1.0,22.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,sadness,4.0,4.0,2610484.0,A few months a close relative of mine died.  I had never expected á this to happen and was sad for a few months.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,misunderstood suitably friends.,,
171008.0,1.0,17.0,8.0,2.0,28.0,2.0,2.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,disgust,4.0,4.0,1710085.0,I lived together with my boyfriend. One night he stayed away and á next day he told me that he had chat up with another girl.,1.0,
191081.0,1.0,19.0,81.0,2.0,19.0,2.0,2.0,8.0,1.0,1.0,7.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,0.0,guilt,3.0,2.0,1910817.0,"Once, when I arrived home very late, my parents had an argument á because of this; my mother wanted to stand up for me.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,"quite recently i realized that i possess possess some erroneous views á about life. for instance, i sustain always dwell for other people, á experience block my own person and inhibit my own feelings. i was á ashamed because i had not been concious of that until i sustain a á conversation about it with a person.",,
301010.0,1.0,30.0,10.0,2.0,22.0,8.0,0.0,6.0,4.0,8.0,6.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,1.0,shame,4.0,4.0,3010106.0,Zhu Jianhau did not break the world record for China.,1.0,
81013.0,1.0,8.0,13.0,2.0,21.0,2.0,2.0,5.0,8.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,4.0,1.0,0.0,2.0,3.0,0.0,1.0,sadness,4.0,4.0,810134.0,"In 1977, my grandfather, to whom I had a very close relationship, á died.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,"after a busy day i went back to my hostel. i shut the door and á experience a drink, then i record my favourite book on the bed. suddenly á i feel peace and joy.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,lol was emotionally_exhausting disappointed when i seemed during love wіth that teenage_girl i_realy has á aim for.,,
121064.0,1.0,12.0,64.0,2.0,24.0,7.0,2.0,2.0,6.0,1.0,6.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,shame,1.0,4.0,1210646.0,When I don't succeed to fulfill a promise.,1.0,
301007.0,1.0,30.0,7.0,1.0,18.0,8.0,0.0,5.0,5.0,1.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,disgust,4.0,1.0,3010075.0,The serving lady in the students' dining hall shouting at á studennts.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,When I was in school.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,"i_cant was οn a farmer wih a couple friends and during the talk i_cant à detected not a pal of mine, was having betrayed by mother á fiancée and a 2nd roommate of ours.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,When an event happened in someone else's life and I thought I could have avoided it.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,[ can not suppose of anything.],,
271060.0,1.0,27.0,60.0,2.0,20.0,1.0,1.0,5.0,8.0,8.0,5.0,4.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,disgust,3.0,3.0,2710605.0,"I was disgusted with my brother's behaviour when he kept throwing á things away because of his anger, after mum had shouted at him.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,when I got really drunk by Norwegian Independence Day and not allowed to participate in sports games (soccer) that were two weeks long. wasn't not quite uncomfortable.,,
302072.0,1.0,30.0,72.0,1.0,23.0,8.0,0.0,6.0,7.0,8.0,7.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,0.0,guilt,4.0,4.0,3010727.0,Not doing well in the examn.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,i felt guilty after discover that my girlfriend with whom i had á spent most of my time was pregnant.,,
201018.0,1.0,20.0,18.0,1.0,20.0,2.0,2.0,8.0,1.0,2.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,shame,2.0,2.0,2010186.0,"This was when I was discovered stealing a piece of bread at home, á I was very hungry a few hours before supper.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,One of my fellow students used questionable and unfair means to advance her studies faster than others. I hated them.,,
191060.0,1.0,19.0,60.0,1.0,20.0,8.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,fear,1.0,2.0,1910602.0,"During a demonstration I climbed up the closed central door of a á bus.  When the bus stopped I had to go back to the same place, á afraid that the police would see me.   ",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,When my brother ran away from home and I thought it was because I kept calling him names.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,"whenever i talked to a neuropsychologist for the first time, i started quand to cry; thefirst i_cant chatted to somebody although he not want think anything and á shortly a after i wasn_`_t crying.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,"I felt a lot of anger and maybe until now I feel it against my friend's sister who made her betray me just when I needed her badly. She thought of nothing, just passed over everything.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,Before I had a tooth pulled out. I was very upset and sick.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,"A person who, significantly, can no longer throw, called me a long time and invited me to a party.",,
11059.0,1.0,1.0,59.0,1.0,24.0,0.0,2.0,6.0,6.0,1.0,5.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,disgust,2.0,3.0,110595.0,When I discovered that the house we had hired in Tonga was full á of cockroaches.,1.0,
191050.0,1.0,19.0,50.0,1.0,19.0,2.0,2.0,4.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,shame,1.0,3.0,1910506.0,In class I had to say something aloud and people reacted  by á laughing.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,When I was caught stealing mangoes in a certain connection.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,"after i wanted to talk to somebody i_wouldnt knew and whom ive had have à_tous told loves really (by his brother and perhaps by himself) nevertheless him à_tous avoids anyone confrontation, and was vague.",,
201107.0,1.0,20.0,107.0,1.0,24.0,1.0,0.0,8.0,8.0,8.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,0.0,1.0,anger,4.0,4.0,2011073.0,When our government decided to withdraw student allowances as it á was one of the conditions imposed by the IMF. á ,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,as Players_gone_amok for in room where night.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,"while shopping, a person close to us produce an uncomfortable á situation for those who constitute with her.",,
81033.0,1.0,8.0,33.0,1.0,19.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,sadness,1.0,4.0,810334.0,When my uncle died I saw a funeral for the first time. All people á stood around the open grave and cried.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,a sister interrupt a cup and when mother asked i comprise report to have á constitute responsible.,,
81036.0,1.0,8.0,36.0,2.0,20.0,2.0,2.0,5.0,1.0,1.0,7.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,3.0,5.0,0.0,0.0,1.0,2.0,0.0,guilt,3.0,2.0,810367.0,I had to decline an appointment which had been very important for á the other person. For this reason we even got into trouble.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,i came across a group of people with the same basic ideas/beliefs á who constitute all fighting and going against what they would state represent á good.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilt,,,,[ No Answer.],,
271022.0,1.0,27.0,22.0,1.0,22.0,1.0,1.0,2.0,8.0,8.0,6.0,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,shame,4.0,4.0,2710226.0,"Truely, I got very ashamed when my brother was sent out of á Business Machines Limited Company due to improper handling of the á office equipment in Sales Services.",1.0,
302053.0,1.0,30.0,53.0,1.0,22.0,8.0,0.0,4.0,4.0,3.0,6.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,shame,1.0,3.0,3010536.0,Failed in a piblic argument.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sadness,,,,death of my father.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,walking superfast_wifi in however gray from college.,,
271004.0,1.0,27.0,4.0,1.0,22.0,1.0,1.0,5.0,1.0,8.0,7.0,4.0,4.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,guilt,4.0,4.0,2710047.0,One day I took my playmates to the river to swim and play. One á of them was epileptic so he drowned into the water. I felt guilty á because it was me who took them there.,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fear,,,,Once while crossing a street I depict being overwhelmed by fear.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,,,,"did very, very well on a chu_nobel_laureate midterm.",,
11019.0,1.0,1.0,19.0,1.0,30.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,anger,2.0,4.0,110193.0,"At a restaurant I observed how the gypsies tried to get money by á cheating the foreigners i.e non Swedish speaking.  My anger had á nothing to do with hatred against foreigners, but it was an á expression of the anger I feel when I see people being used .",1.0,
11009.0,1.0,1.0,9.0,2.0,24.0,1.0,1.0,7.0,7.0,2.0,6.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,shame,4.0,4.0,110096.0,"I lied, to be precise I cancelled a meeting with a good friend.",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,,,,"i_couldnt seemed in love witha a certain young robber who pretended to loving me, but most week im found out that he knew another roommate whom was that a pal of mine.",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shame,,,,When shoplifting was caught and the police were called into the parents - also informed.,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disgust,,,,when i_realy recommitted a grievous_sin alluded where anger. a sinners of oral_sex prend immorality.,,
